"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type"
"dates","n_30_50","p_115_135","k_15_35",8,"t_25_30",30,"kharif","clay"
"dates","n_30_50","p_115_135","k_15_35",10,"t_25_30",30,"kharif","clay"
"figs","n_10_30","p_55_75","k_15_35",7,"t_15_20",50,"rabi","sandy"
"figs","n_10_30","p_55_75","k_15_35",8,"t_15_20",50,"rabi","sandy"
"figs","n_10_30","p_55_75","k_15_35",7,"t_15_20",75,"rabi","sandy"
"figs","n_10_30","p_55_75","k_15_35",8,"t_15_20",75,"rabi","sandy"
"figs","n_10_30","p_55_75","k_15_35",7,"t_15_20",50,"rabi","loam"
"figs","n_10_30","p_55_75","k_15_35",8,"t_15_20",50,"rabi","loam"
"figs","n_10_30","p_55_75","k_15_35",7,"t_15_20",75,"rabi","loam"
"figs","n_10_30","p_55_75","k_15_35",8,"t_15_20",75,"rabi","loam"
"figs","n_10_30","p_55_75","k_15_35",7,"t_15_20",50,"rabi","clay"
"figs","n_10_30","p_55_75","k_15_35",8,"t_15_20",50,"rabi","clay"
"figs","n_10_30","p_55_75","k_15_35",7,"t_15_20",75,"rabi","clay"
"figs","n_10_30","p_55_75","k_15_35",8,"t_15_20",75,"rabi","clay"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_15_20",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_15_20",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_20_25",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_20_25",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_25_30",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_25_30",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_30_35",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_30_35",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_35_40",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_35_40",50,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_10_15",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_10_15",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_15_20",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_15_20",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_20_25",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_20_25",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_25_30",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_25_30",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_30_35",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_30_35",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",5.5,"t_35_40",75,"rabi","loam"
"orange","n_10_30","p_10_30","k_5_15",6.5,"t_35_40",75,"rabi","loam"
"papaya","n_30_50","p_40_60","k_35_55",6,"t_25_30",35,"rabi","sandy_loam"
"papaya","n_30_50","p_40_60","k_35_55",6.5,"t_25_30",35,"rabi","sandy_loam"
"papaya","n_30_50","p_40_60","k_35_55",6,"t_25_30",250,"rabi","sandy_loam"
"papaya","n_30_50","p_40_60","k_35_55",6.5,"t_25_30",250,"rabi","sandy_loam"
"aniseed","n_90_110","p_40_60","k_15_35",6.3,"t_20_25",50,"kharif","loam"
"aniseed","n_90_110","p_40_60","k_15_35",7,"t_20_25",50,"kharif","loam"
"aniseed","n_90_110","p_40_60","k_15_35",6.3,"t_20_25",80,"kharif","loam"
"aniseed","n_90_110","p_40_60","k_15_35",7,"t_20_25",80,"kharif","loam"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_20_25",50,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_20_25",50,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_25_30",50,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_25_30",50,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_20_25",80,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_20_25",80,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_25_30",80,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_25_30",80,"kharif","sandy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_20_25",50,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_20_25",50,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_25_30",50,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_25_30",50,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_20_25",80,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_20_25",80,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_25_30",80,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_25_30",80,"kharif","loamy"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_20_25",50,"kharif","clay"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_20_25",50,"kharif","clay"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_25_30",50,"kharif","clay"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_25_30",50,"kharif","clay"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_20_25",80,"kharif","clay"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_20_25",80,"kharif","clay"
"asafoetida","n_90_110","p_25_45","k_15_35",6.5,"t_25_30",80,"kharif","clay"
"asafoetida","n_90_110","p_25_45","k_15_35",7,"t_25_30",80,"kharif","clay"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_5_10",300,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_5_10",300,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_10_15",300,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_10_15",300,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_15_20",300,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_15_20",300,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_5_10",350,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_5_10",350,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_10_15",350,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_10_15",350,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",6,"t_15_20",350,"rabi","loam"
"bay_leaf","n_90_110","p_40_60","k_15_35",7,"t_15_20",350,"rabi","loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_20_25",125,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_20_25",125,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_25_30",125,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_25_30",125,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_30_35",125,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_30_35",125,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_20_25",200,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_20_25",200,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_25_30",200,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_25_30",200,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_30_35",200,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_30_35",200,"kharif","sandy_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_20_25",125,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_20_25",125,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_25_30",125,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_25_30",125,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_30_35",125,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_30_35",125,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_20_25",200,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_20_25",200,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_25_30",200,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_25_30",200,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_30_35",200,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_30_35",200,"kharif","clay_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_20_25",125,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_20_25",125,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_25_30",125,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_25_30",125,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_30_35",125,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_30_35",125,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_20_25",200,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_20_25",200,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_25_30",200,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_25_30",200,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",5.5,"t_30_35",200,"kharif","red_loam"
"black_pepper","n_90_110","p_55_75","k_35_55",6.5,"t_30_35",200,"kharif","red_loam"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_15_20",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_15_20",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_20_25",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_20_25",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_25_30",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_25_30",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_30_35",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_30_35",150,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_15_20",400,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_15_20",400,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_20_25",400,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_20_25",400,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_25_30",400,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_25_30",400,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",4.5,"t_30_35",400,"rabi","loamy"
"cardamom","n_60_80","p_55_75","k_140_160",7,"t_30_35",400,"rabi","loamy"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_25_30",200,"rabi","sandy"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_25_30",200,"rabi","sandy"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_30_35",200,"rabi","sandy"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_30_35",200,"rabi","sandy"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_25_30",250,"rabi","sandy"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_25_30",250,"rabi","sandy"
"cinnamon","n_10_30","p_10_30","k_15_35",4.3,"t_30_35",250,"rabi","sandy"
"cinnamon","n_10_30","p_10_30","k_15_35",8,"t_30_35",250,"rabi","sandy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_20_25",150,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_20_25",150,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_25_30",150,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_25_30",150,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_20_25",250,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_20_25",250,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_25_30",250,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_25_30",250,"rabi","loamy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_20_25",150,"rabi","red_loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_20_25",150,"rabi","red_loamy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_25_30",150,"rabi","red_loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_25_30",150,"rabi","red_loamy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_20_25",250,"rabi","red_loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_20_25",250,"rabi","red_loamy"
"cloves","n_10_30","p_10_30","k_55_75",6,"t_25_30",250,"rabi","red_loamy"
"cloves","n_10_30","p_10_30","k_55_75",7,"t_25_30",250,"rabi","red_loamy"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_25_30",150,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_25_30",150,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_30_35",150,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_30_35",150,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_25_30",200,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_25_30",200,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_30_35",200,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_30_35",200,"kharif","clay_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_25_30",150,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_25_30",150,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_30_35",150,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_30_35",150,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_25_30",200,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_25_30",200,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_30_35",200,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_30_35",200,"kharif","sandy_loam"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_25_30",150,"kharif","red_laterite"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_25_30",150,"kharif","red_laterite"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_30_35",150,"kharif","red_laterite"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_30_35",150,"kharif","red_laterite"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_25_30",200,"kharif","red_laterite"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_25_30",200,"kharif","red_laterite"
"jaiphal","n_10_30","p_10_30","k_55_75",6,"t_30_35",200,"kharif","red_laterite"
"jaiphal","n_10_30","p_10_30","k_55_75",7,"t_30_35",200,"kharif","red_laterite"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_25_30",250,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_25_30",250,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_30_35",250,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_30_35",250,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_25_30",300,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_25_30",300,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_30_35",300,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_30_35",300,"kharif","sandy"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_25_30",250,"kharif","loam"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_25_30",250,"kharif","loam"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_30_35",250,"kharif","loam"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_30_35",250,"kharif","loam"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_25_30",300,"kharif","loam"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_25_30",300,"kharif","loam"
"ginger","n_30_50","p_40_60","k_15_35",5.5,"t_30_35",300,"kharif","loam"
"ginger","n_30_50","p_40_60","k_15_35",6.5,"t_30_35",300,"kharif","loam"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_20_25",150,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_20_25",150,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_25_30",150,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_25_30",150,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_20_25",225,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_20_25",225,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_25_30",225,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_25_30",225,"kharif","sandy"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_20_25",150,"kharif","clay_loam"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_20_25",150,"kharif","clay_loam"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_25_30",150,"kharif","clay_loam"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_25_30",150,"kharif","clay_loam"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_20_25",225,"kharif","clay_loam"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_20_25",225,"kharif","clay_loam"
"turmeric","n_10_30","p_55_75","k_90_110",6,"t_25_30",225,"kharif","clay_loam"
"turmeric","n_10_30","p_55_75","k_90_110",6.5,"t_25_30",225,"kharif","clay_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_10_15",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_10_15",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_15_20",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_15_20",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_20_25",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_20_25",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_25_30",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_25_30",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_30_35",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_30_35",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_35_40",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_35_40",150,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_10_15",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_10_15",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_15_20",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_15_20",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_20_25",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_20_25",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_25_30",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_25_30",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_30_35",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_30_35",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_35_40",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_35_40",200,"rabi","sandy_loam"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_10_15",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_10_15",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_15_20",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_15_20",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_20_25",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_20_25",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_25_30",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_25_30",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_30_35",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_30_35",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_35_40",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_35_40",150,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_10_15",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_10_15",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_15_20",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_15_20",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_20_25",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_20_25",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_25_30",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_25_30",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_30_35",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_30_35",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",5,"t_35_40",200,"rabi","sandy"
"cashew_nuts","n_60_80","p_25_45","k_55_75",6.5,"t_35_40",200,"rabi","sandy"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",100,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",100,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",100,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",100,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",100,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",100,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",300,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",300,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",300,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",300,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",300,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",300,"kharif","loam"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",100,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",100,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",100,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",100,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",100,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",100,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",300,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",300,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",300,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",300,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",300,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",300,"kharif","laterite"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",100,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",100,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",100,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",100,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",100,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",100,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_20_25",300,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_20_25",300,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_25_30",300,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_25_30",300,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",5,"t_30_35",300,"kharif","sandy"
"coconut","n_10_30","p_10_30","k_15_35",8,"t_30_35",300,"kharif","sandy"
