"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type","clusters"
"guar",35,40,15,8,25,25,"kharif","sandy_loam",3
"guar",15,50,15,8,25,25,"kharif","sandy_loam",6
"guar",25,50,15,8,25,25,"kharif","sandy_loam",6
"guar",35,50,15,8,25,25,"kharif","sandy_loam",3
"guar",15,60,15,8,25,25,"kharif","sandy_loam",6
"guar",25,60,15,8,25,25,"kharif","sandy_loam",6
"guar",35,60,15,8,25,25,"kharif","sandy_loam",6
"guar",15,40,25,8,25,25,"kharif","sandy_loam",6
"guar",25,40,25,8,25,25,"kharif","sandy_loam",3
"guar",35,40,25,8,25,25,"kharif","sandy_loam",3
"guar",15,50,25,8,25,25,"kharif","sandy_loam",6
"guar",25,50,25,8,25,25,"kharif","sandy_loam",6
"guar",35,50,25,8,25,25,"kharif","sandy_loam",3
"guar",15,60,25,8,25,25,"kharif","sandy_loam",6
"guar",25,60,25,8,25,25,"kharif","sandy_loam",6
"guar",35,60,25,8,25,25,"kharif","sandy_loam",6
"guar",15,40,35,8,25,25,"kharif","sandy_loam",6
"guar",25,40,35,8,25,25,"kharif","sandy_loam",3
"guar",35,40,35,8,25,25,"kharif","sandy_loam",3
"guar",15,50,35,8,25,25,"kharif","sandy_loam",6
"guar",25,50,35,8,25,25,"kharif","sandy_loam",6
"guar",35,50,35,8,25,25,"kharif","sandy_loam",3
"guar",15,60,35,8,25,25,"kharif","sandy_loam",6
"guar",25,60,35,8,25,25,"kharif","sandy_loam",6
"guar",35,60,35,8,25,25,"kharif","sandy_loam",6
"guar",15,40,15,7,30,25,"kharif","sandy_loam",6
"guar",25,40,15,7,30,25,"kharif","sandy_loam",6
"guar",35,40,15,7,30,25,"kharif","sandy_loam",6
"guar",15,50,15,7,30,25,"kharif","sandy_loam",6
"guar",25,50,15,7,30,25,"kharif","sandy_loam",6
"guar",35,50,15,7,30,25,"kharif","sandy_loam",6
"guar",15,60,15,7,30,25,"kharif","sandy_loam",6
"guar",25,60,15,7,30,25,"kharif","sandy_loam",6
"guar",35,60,15,7,30,25,"kharif","sandy_loam",6
"guar",15,40,25,7,30,25,"kharif","sandy_loam",6
"guar",25,40,25,7,30,25,"kharif","sandy_loam",6
"guar",35,40,25,7,30,25,"kharif","sandy_loam",6
"guar",15,50,25,7,30,25,"kharif","sandy_loam",6
"guar",25,50,25,7,30,25,"kharif","sandy_loam",6
"guar",35,50,25,7,30,25,"kharif","sandy_loam",6
"guar",15,60,25,7,30,25,"kharif","sandy_loam",6
"guar",25,60,25,7,30,25,"kharif","sandy_loam",6
"guar",35,60,25,7,30,25,"kharif","sandy_loam",6
"guar",15,40,35,7,30,25,"kharif","sandy_loam",6
"guar",25,40,35,7,30,25,"kharif","sandy_loam",6
"guar",35,40,35,7,30,25,"kharif","sandy_loam",6
"guar",15,50,35,7,30,25,"kharif","sandy_loam",6
"guar",25,50,35,7,30,25,"kharif","sandy_loam",6
"guar",35,50,35,7,30,25,"kharif","sandy_loam",6
"guar",15,60,35,7,30,25,"kharif","sandy_loam",6
"guar",25,60,35,7,30,25,"kharif","sandy_loam",6
"guar",35,60,35,7,30,25,"kharif","sandy_loam",6
"guar",15,40,15,8,30,25,"kharif","sandy_loam",6
"guar",25,40,15,8,30,25,"kharif","sandy_loam",3
"guar",35,40,15,8,30,25,"kharif","sandy_loam",3
"guar",15,50,15,8,30,25,"kharif","sandy_loam",6
"guar",25,50,15,8,30,25,"kharif","sandy_loam",6
"guar",35,50,15,8,30,25,"kharif","sandy_loam",3
"guar",15,60,15,8,30,25,"kharif","sandy_loam",6
"guar",25,60,15,8,30,25,"kharif","sandy_loam",6
"guar",35,60,15,8,30,25,"kharif","sandy_loam",6
"guar",15,40,25,8,30,25,"kharif","sandy_loam",6
"guar",25,40,25,8,30,25,"kharif","sandy_loam",3
"guar",35,40,25,8,30,25,"kharif","sandy_loam",3
"guar",15,50,25,8,30,25,"kharif","sandy_loam",6
"guar",25,50,25,8,30,25,"kharif","sandy_loam",6
"guar",35,50,25,8,30,25,"kharif","sandy_loam",3
"guar",15,60,25,8,30,25,"kharif","sandy_loam",6
"guar",25,60,25,8,30,25,"kharif","sandy_loam",6
"guar",35,60,25,8,30,25,"kharif","sandy_loam",3
"guar",15,40,35,8,30,25,"kharif","sandy_loam",6
"guar",25,40,35,8,30,25,"kharif","sandy_loam",3
"guar",35,40,35,8,30,25,"kharif","sandy_loam",3
"guar",15,50,35,8,30,25,"kharif","sandy_loam",6
"guar",25,50,35,8,30,25,"kharif","sandy_loam",3
"guar",35,50,35,8,30,25,"kharif","sandy_loam",3
"guar",15,60,35,8,30,25,"kharif","sandy_loam",6
"guar",25,60,35,8,30,25,"kharif","sandy_loam",6
"guar",35,60,35,8,30,25,"kharif","sandy_loam",3
"guar",15,40,15,7,25,100,"kharif","sandy_loam",6
"guar",25,40,15,7,25,100,"kharif","sandy_loam",6
"guar",35,40,15,7,25,100,"kharif","sandy_loam",6
"guar",15,50,15,7,25,100,"kharif","sandy_loam",6
"guar",25,50,15,7,25,100,"kharif","sandy_loam",6
"guar",35,50,15,7,25,100,"kharif","sandy_loam",6
"guar",15,60,15,7,25,100,"kharif","sandy_loam",6
"guar",25,60,15,7,25,100,"kharif","sandy_loam",6
"guar",35,60,15,7,25,100,"kharif","sandy_loam",6
"guar",15,40,25,7,25,100,"kharif","sandy_loam",6
"guar",25,40,25,7,25,100,"kharif","sandy_loam",6
"guar",35,40,25,7,25,100,"kharif","sandy_loam",6
"guar",15,50,25,7,25,100,"kharif","sandy_loam",6
"guar",25,50,25,7,25,100,"kharif","sandy_loam",6
"guar",35,50,25,7,25,100,"kharif","sandy_loam",6
"guar",15,60,25,7,25,100,"kharif","sandy_loam",6
"guar",25,60,25,7,25,100,"kharif","sandy_loam",6
"guar",35,60,25,7,25,100,"kharif","sandy_loam",6
"guar",15,40,35,7,25,100,"kharif","sandy_loam",6
"guar",25,40,35,7,25,100,"kharif","sandy_loam",6
"guar",35,40,35,7,25,100,"kharif","sandy_loam",6
"guar",15,50,35,7,25,100,"kharif","sandy_loam",6
"guar",25,50,35,7,25,100,"kharif","sandy_loam",6
"guar",35,50,35,7,25,100,"kharif","sandy_loam",6
"guar",15,60,35,7,25,100,"kharif","sandy_loam",6
"guar",25,60,35,7,25,100,"kharif","sandy_loam",6
"guar",35,60,35,7,25,100,"kharif","sandy_loam",6
"guar",15,40,15,8,25,100,"kharif","sandy_loam",6
"guar",25,40,15,8,25,100,"kharif","sandy_loam",3
"guar",35,40,15,8,25,100,"kharif","sandy_loam",3
"guar",15,50,15,8,25,100,"kharif","sandy_loam",6
"guar",25,50,15,8,25,100,"kharif","sandy_loam",6
"guar",35,50,15,8,25,100,"kharif","sandy_loam",3
"guar",15,60,15,8,25,100,"kharif","sandy_loam",6
"guar",25,60,15,8,25,100,"kharif","sandy_loam",6
"guar",35,60,15,8,25,100,"kharif","sandy_loam",6
"guar",15,40,25,8,25,100,"kharif","sandy_loam",6
"guar",25,40,25,8,25,100,"kharif","sandy_loam",3
"guar",35,40,25,8,25,100,"kharif","sandy_loam",3
"guar",15,50,25,8,25,100,"kharif","sandy_loam",6
"guar",25,50,25,8,25,100,"kharif","sandy_loam",6
"guar",35,50,25,8,25,100,"kharif","sandy_loam",3
"guar",15,60,25,8,25,100,"kharif","sandy_loam",6
"guar",25,60,25,8,25,100,"kharif","sandy_loam",6
"guar",35,60,25,8,25,100,"kharif","sandy_loam",6
"guar",15,40,35,8,25,100,"kharif","sandy_loam",6
"guar",25,40,35,8,25,100,"kharif","sandy_loam",3
"guar",35,40,35,8,25,100,"kharif","sandy_loam",3
"guar",15,50,35,8,25,100,"kharif","sandy_loam",6
"guar",25,50,35,8,25,100,"kharif","sandy_loam",3
"guar",35,50,35,8,25,100,"kharif","sandy_loam",3
"guar",15,60,35,8,25,100,"kharif","sandy_loam",6
"guar",25,60,35,8,25,100,"kharif","sandy_loam",6
"guar",35,60,35,8,25,100,"kharif","sandy_loam",3
"guar",15,40,15,7,30,100,"kharif","sandy_loam",6
"guar",25,40,15,7,30,100,"kharif","sandy_loam",6
"guar",35,40,15,7,30,100,"kharif","sandy_loam",6
"guar",15,50,15,7,30,100,"kharif","sandy_loam",6
"guar",25,50,15,7,30,100,"kharif","sandy_loam",6
"guar",35,50,15,7,30,100,"kharif","sandy_loam",6
"guar",15,60,15,7,30,100,"kharif","sandy_loam",6
"guar",25,60,15,7,30,100,"kharif","sandy_loam",6
"guar",35,60,15,7,30,100,"kharif","sandy_loam",6
"guar",15,40,25,7,30,100,"kharif","sandy_loam",6
"guar",25,40,25,7,30,100,"kharif","sandy_loam",6
"guar",35,40,25,7,30,100,"kharif","sandy_loam",6
"guar",15,50,25,7,30,100,"kharif","sandy_loam",6
"guar",25,50,25,7,30,100,"kharif","sandy_loam",6
"guar",35,50,25,7,30,100,"kharif","sandy_loam",6
"guar",15,60,25,7,30,100,"kharif","sandy_loam",6
"guar",25,60,25,7,30,100,"kharif","sandy_loam",6
"guar",35,60,25,7,30,100,"kharif","sandy_loam",6
"guar",15,40,35,7,30,100,"kharif","sandy_loam",6
"guar",25,40,35,7,30,100,"kharif","sandy_loam",6
"guar",35,40,35,7,30,100,"kharif","sandy_loam",3
"guar",15,50,35,7,30,100,"kharif","sandy_loam",6
"guar",25,50,35,7,30,100,"kharif","sandy_loam",6
"guar",35,50,35,7,30,100,"kharif","sandy_loam",6
"guar",15,60,35,7,30,100,"kharif","sandy_loam",6
"guar",25,60,35,7,30,100,"kharif","sandy_loam",6
"guar",35,60,35,7,30,100,"kharif","sandy_loam",6
"guar",15,40,15,8,30,100,"kharif","sandy_loam",6
"guar",25,40,15,8,30,100,"kharif","sandy_loam",3
"guar",35,40,15,8,30,100,"kharif","sandy_loam",3
"guar",15,50,15,8,30,100,"kharif","sandy_loam",6
"guar",25,50,15,8,30,100,"kharif","sandy_loam",6
"guar",35,50,15,8,30,100,"kharif","sandy_loam",3
"guar",15,60,15,8,30,100,"kharif","sandy_loam",6
"guar",25,60,15,8,30,100,"kharif","sandy_loam",6
"guar",35,60,15,8,30,100,"kharif","sandy_loam",3
"guar",15,40,25,8,30,100,"kharif","sandy_loam",6
"guar",25,40,25,8,30,100,"kharif","sandy_loam",3
"guar",35,40,25,8,30,100,"kharif","sandy_loam",3
"guar",15,50,25,8,30,100,"kharif","sandy_loam",6
"guar",25,50,25,8,30,100,"kharif","sandy_loam",3
"guar",35,50,25,8,30,100,"kharif","sandy_loam",3
"guar",15,60,25,8,30,100,"kharif","sandy_loam",6
"guar",25,60,25,8,30,100,"kharif","sandy_loam",6
"guar",35,60,25,8,30,100,"kharif","sandy_loam",3
"guar",15,40,35,8,30,100,"kharif","sandy_loam",3
"guar",25,40,35,8,30,100,"kharif","sandy_loam",3
"guar",35,40,35,8,30,100,"kharif","sandy_loam",3
"guar",15,50,35,8,30,100,"kharif","sandy_loam",6
"guar",25,50,35,8,30,100,"kharif","sandy_loam",3
"guar",35,50,35,8,30,100,"kharif","sandy_loam",3
"guar",15,60,35,8,30,100,"kharif","sandy_loam",6
"guar",25,60,35,8,30,100,"kharif","sandy_loam",6
"guar",35,60,35,8,30,100,"kharif","sandy_loam",3
"soybean",10,50,10,6,26,60,"kharif","sandy_loam",6
"soybean",20,50,10,6,26,60,"kharif","sandy_loam",6
"soybean",30,50,10,6,26,60,"kharif","sandy_loam",6
"soybean",10,60,10,6,26,60,"kharif","sandy_loam",6
"soybean",20,60,10,6,26,60,"kharif","sandy_loam",6
"soybean",30,60,10,6,26,60,"kharif","sandy_loam",6
"soybean",10,70,10,6,26,60,"kharif","sandy_loam",6
"soybean",20,70,10,6,26,60,"kharif","sandy_loam",6
"soybean",30,70,10,6,26,60,"kharif","sandy_loam",6
"soybean",10,50,20,6,26,60,"kharif","sandy_loam",6
"soybean",20,50,20,6,26,60,"kharif","sandy_loam",6
"soybean",30,50,20,6,26,60,"kharif","sandy_loam",6
"soybean",10,60,20,6,26,60,"kharif","sandy_loam",6
"soybean",20,60,20,6,26,60,"kharif","sandy_loam",6
"soybean",30,60,20,6,26,60,"kharif","sandy_loam",6
"soybean",10,70,20,6,26,60,"kharif","sandy_loam",6
"soybean",20,70,20,6,26,60,"kharif","sandy_loam",6
"soybean",30,70,20,6,26,60,"kharif","sandy_loam",6
"soybean",10,50,30,6,26,60,"kharif","sandy_loam",6
"soybean",20,50,30,6,26,60,"kharif","sandy_loam",6
"soybean",30,50,30,6,26,60,"kharif","sandy_loam",6
"soybean",10,60,30,6,26,60,"kharif","sandy_loam",6
"soybean",20,60,30,6,26,60,"kharif","sandy_loam",6
"soybean",30,60,30,6,26,60,"kharif","sandy_loam",6
"soybean",10,70,30,6,26,60,"kharif","sandy_loam",6
"soybean",20,70,30,6,26,60,"kharif","sandy_loam",6
"soybean",30,70,30,6,26,60,"kharif","sandy_loam",6
"soybean",10,50,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,50,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,50,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,60,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,60,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,60,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,70,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,70,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,70,10,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,50,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,50,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,50,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,60,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,60,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,60,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,70,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,70,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,70,20,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,50,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,50,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,50,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,60,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,60,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,60,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,70,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",20,70,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",30,70,30,7.5,26,60,"kharif","sandy_loam",6
"soybean",10,50,10,6,30,60,"kharif","sandy_loam",6
"soybean",20,50,10,6,30,60,"kharif","sandy_loam",6
"soybean",30,50,10,6,30,60,"kharif","sandy_loam",6
"soybean",10,60,10,6,30,60,"kharif","sandy_loam",6
"soybean",20,60,10,6,30,60,"kharif","sandy_loam",6
"soybean",30,60,10,6,30,60,"kharif","sandy_loam",6
"soybean",10,70,10,6,30,60,"kharif","sandy_loam",6
"soybean",20,70,10,6,30,60,"kharif","sandy_loam",6
"soybean",30,70,10,6,30,60,"kharif","sandy_loam",6
"soybean",10,50,20,6,30,60,"kharif","sandy_loam",6
"soybean",20,50,20,6,30,60,"kharif","sandy_loam",6
"soybean",30,50,20,6,30,60,"kharif","sandy_loam",6
"soybean",10,60,20,6,30,60,"kharif","sandy_loam",6
"soybean",20,60,20,6,30,60,"kharif","sandy_loam",6
"soybean",30,60,20,6,30,60,"kharif","sandy_loam",6
"soybean",10,70,20,6,30,60,"kharif","sandy_loam",6
"soybean",20,70,20,6,30,60,"kharif","sandy_loam",6
"soybean",30,70,20,6,30,60,"kharif","sandy_loam",6
"soybean",10,50,30,6,30,60,"kharif","sandy_loam",6
"soybean",20,50,30,6,30,60,"kharif","sandy_loam",6
"soybean",30,50,30,6,30,60,"kharif","sandy_loam",6
"soybean",10,60,30,6,30,60,"kharif","sandy_loam",6
"soybean",20,60,30,6,30,60,"kharif","sandy_loam",6
"soybean",30,60,30,6,30,60,"kharif","sandy_loam",6
"soybean",10,70,30,6,30,60,"kharif","sandy_loam",6
"soybean",20,70,30,6,30,60,"kharif","sandy_loam",6
"soybean",30,70,30,6,30,60,"kharif","sandy_loam",6
"soybean",10,50,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,50,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,50,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,60,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,60,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,60,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,70,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,70,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,70,10,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,50,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,50,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,50,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,60,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,60,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,60,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,70,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,70,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,70,20,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,50,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,50,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,50,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,60,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,60,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,60,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,70,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",20,70,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",30,70,30,7.5,30,60,"kharif","sandy_loam",6
"soybean",10,50,10,6,26,65,"kharif","sandy_loam",6
"soybean",20,50,10,6,26,65,"kharif","sandy_loam",6
"soybean",30,50,10,6,26,65,"kharif","sandy_loam",6
"soybean",10,60,10,6,26,65,"kharif","sandy_loam",6
"soybean",20,60,10,6,26,65,"kharif","sandy_loam",6
"soybean",30,60,10,6,26,65,"kharif","sandy_loam",6
"soybean",10,70,10,6,26,65,"kharif","sandy_loam",6
"soybean",20,70,10,6,26,65,"kharif","sandy_loam",6
"soybean",30,70,10,6,26,65,"kharif","sandy_loam",6
"soybean",10,50,20,6,26,65,"kharif","sandy_loam",6
"soybean",20,50,20,6,26,65,"kharif","sandy_loam",6
"soybean",30,50,20,6,26,65,"kharif","sandy_loam",6
"soybean",10,60,20,6,26,65,"kharif","sandy_loam",6
"soybean",20,60,20,6,26,65,"kharif","sandy_loam",6
"soybean",30,60,20,6,26,65,"kharif","sandy_loam",6
"soybean",10,70,20,6,26,65,"kharif","sandy_loam",6
"soybean",20,70,20,6,26,65,"kharif","sandy_loam",6
"soybean",30,70,20,6,26,65,"kharif","sandy_loam",6
"soybean",10,50,30,6,26,65,"kharif","sandy_loam",6
"soybean",20,50,30,6,26,65,"kharif","sandy_loam",6
"soybean",30,50,30,6,26,65,"kharif","sandy_loam",6
"soybean",10,60,30,6,26,65,"kharif","sandy_loam",6
"soybean",20,60,30,6,26,65,"kharif","sandy_loam",6
"soybean",30,60,30,6,26,65,"kharif","sandy_loam",6
"soybean",10,70,30,6,26,65,"kharif","sandy_loam",6
"soybean",20,70,30,6,26,65,"kharif","sandy_loam",6
"soybean",30,70,30,6,26,65,"kharif","sandy_loam",6
"soybean",10,50,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,50,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,50,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,60,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,60,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,60,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,70,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,70,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,70,10,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,50,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,50,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,50,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,60,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,60,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,60,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,70,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,70,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,70,20,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,50,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,50,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,50,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,60,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,60,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,60,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,70,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",20,70,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",30,70,30,7.5,26,65,"kharif","sandy_loam",6
"soybean",10,50,10,6,30,65,"kharif","sandy_loam",6
"soybean",20,50,10,6,30,65,"kharif","sandy_loam",6
"soybean",30,50,10,6,30,65,"kharif","sandy_loam",6
"soybean",10,60,10,6,30,65,"kharif","sandy_loam",6
"soybean",20,60,10,6,30,65,"kharif","sandy_loam",6
"soybean",30,60,10,6,30,65,"kharif","sandy_loam",6
"soybean",10,70,10,6,30,65,"kharif","sandy_loam",6
"soybean",20,70,10,6,30,65,"kharif","sandy_loam",6
"soybean",30,70,10,6,30,65,"kharif","sandy_loam",6
"soybean",10,50,20,6,30,65,"kharif","sandy_loam",6
"soybean",20,50,20,6,30,65,"kharif","sandy_loam",6
"soybean",30,50,20,6,30,65,"kharif","sandy_loam",6
"soybean",10,60,20,6,30,65,"kharif","sandy_loam",6
"soybean",20,60,20,6,30,65,"kharif","sandy_loam",6
"soybean",30,60,20,6,30,65,"kharif","sandy_loam",6
"soybean",10,70,20,6,30,65,"kharif","sandy_loam",6
"soybean",20,70,20,6,30,65,"kharif","sandy_loam",6
"soybean",30,70,20,6,30,65,"kharif","sandy_loam",6
"soybean",10,50,30,6,30,65,"kharif","sandy_loam",6
"soybean",20,50,30,6,30,65,"kharif","sandy_loam",6
"soybean",30,50,30,6,30,65,"kharif","sandy_loam",6
"soybean",10,60,30,6,30,65,"kharif","sandy_loam",6
"soybean",20,60,30,6,30,65,"kharif","sandy_loam",6
"soybean",30,60,30,6,30,65,"kharif","sandy_loam",6
"soybean",10,70,30,6,30,65,"kharif","sandy_loam",6
"soybean",20,70,30,6,30,65,"kharif","sandy_loam",6
"soybean",30,70,30,6,30,65,"kharif","sandy_loam",6
"soybean",10,50,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,50,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,50,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,60,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,60,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,60,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,70,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,70,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,70,10,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,50,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,50,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,50,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,60,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,60,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,60,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,70,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,70,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,70,20,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,50,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,50,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,50,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,60,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,60,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,60,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",10,70,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",20,70,30,7.5,30,65,"kharif","sandy_loam",6
"soybean",30,70,30,7.5,30,65,"kharif","sandy_loam",6
"peanut_groundnut",5,15,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,15,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,15,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,25,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,25,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,25,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,35,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,35,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,35,0,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,15,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,15,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,15,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,25,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,25,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,25,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,35,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,35,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,35,5,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,15,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,15,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,15,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,25,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,25,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,25,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,35,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,35,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,35,15,5.5,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,15,0,7,21,60,"kharif","sandy_loam",4
"peanut_groundnut",15,15,0,7,21,60,"kharif","sandy_loam",4
"peanut_groundnut",25,15,0,7,21,60,"kharif","sandy_loam",4
"peanut_groundnut",5,25,0,7,21,60,"kharif","sandy_loam",6
"peanut_groundnut",15,25,0,7,21,60,"kharif","sandy_loam",6
"peanut_groundnut",25,25,0,7,21,60,"kharif","sandy_loam",6
"peanut_groundnut",5,35,0,7,21,60,"kharif","sandy_loam",6
